date,store_id,transaction_count
2026-07-04,47,4903
2026-07-04,48,4033
2026-07-04,49,3661
2026-07-04,50,3582
2026-07-04,51,1919
2026-07-05,2,2103
2026-07-05,3,3696
2026-07-05,6,2150
2026-07-05,7,1637
2026-07-05,8,2927
2026-07-05,9,2352
2026-07-05,11,2545
2026-07-05,20,2229
2026-07-05,24,1879
2026-07-05,27,2018
2026-07-05,39,1666
2026-07-05,40,1370
2026-07-05,44,5664
2026-07-05,45,5007
2026-07-05,46,4940
2026-07-05,47,5021
2026-07-05,48,4364
2026-07-05,49,3710
2026-07-05,50,3394
2026-07-05,51,1983
2026-07-06,2,1956
2026-07-06,3,3192
2026-07-06,6,1801
2026-07-06,7,1883
2026-07-06,8,2871
2026-07-06,9,2224
2026-07-06,11,2616
2026-07-06,20,1567
2026-07-06,24,2212
2026-07-06,27,1571
2026-07-06,39,1367
2026-07-06,40,1549
2026-07-06,44,4275
2026-07-06,45,3891
2026-07-06,46,3451
2026-07-06,47,3791
2026-07-06,48,2863
2026-07-06,49,3180
2026-07-06,50,2547
2026-07-06,51,1655
2026-07-07,2,1841
2026-07-07,3,2971
2026-07-07,6,1749
2026-07-07,7,1846
2026-07-07,8,2707
2026-07-07,9,2202
2026-07-07,11,2773
2026-07-07,20,1585
2026-07-07,24,2148
2026-07-07,27,1443
2026-07-07,39,1480
2026-07-07,40,1558
2026-07-07,44,3962
2026-07-07,45,3742
2026-07-07,46,3230
2026-07-07,47,3707
2026-07-07,48,2647
2026-07-07,49,2956
2026-07-07,50,2585
2026-07-07,51,1542
2026-07-08,2,1906
2026-07-08,3,3285
2026-07-08,6,1626
2026-07-08,7,1829
2026-07-08,8,2896
2026-07-08,9,1972
2026-07-08,11,2499
2026-07-08,20,1512
2026-07-08,24,2279
2026-07-08,27,1622
2026-07-08,39,1308
2026-07-08,40,1357
2026-07-08,44,4419
2026-07-08,45,3636
2026-07-08,46,3470
2026-07-08,47,4028
2026-07-08,48,2854
2026-07-08,49,3133
2026-07-08,50,2580
2026-07-08,51,1739
2026-07-09,2,1792
2026-07-09,3,2897
2026-07-09,6,1620
2026-07-09,7,1880
2026-07-09,8,2671
2026-07-09,9,1945
2026-07-09,11,2457
2026-07-09,20,1444
2026-07-09,24,2075
2026-07-09,27,1454
2026-07-09,39,1402
2026-07-09,40,1278
2026-07-09,44,3795
2026-07-09,45,3336
2026-07-09,46,3013
2026-07-09,47,3433
2026-07-09,48,2511
2026-07-09,49,2715
2026-07-09,50,2439
2026-07-09,51,1458
